style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Volatility,MP
589,2026-05-31,FNF,US31620R3030,16526401,-0.0025904972045016216,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,,,-0.0007730803175737824,-0.001121455751822221,,,0.001276585077722701,,,,,-0.0010751820921596534,-0.0016590824792875555,,-0.0016653196314653281,,,-0.0004712500233721035,,,,-0.002171446186126359,,,,,,-0.002150364184319307,-0.0011476036838595266,,,,-0.0006986987728229925,-0.000715630083957637,,-0.0019093750946973158,,-0.002237247585705946,-0.0011565927466573819,,-0.0015016102439653466,0.005537187774622216,,0.005679166948330478,,,-0.0001120211424162531
590,2026-05-31,FNV,CA3518581051,17899701C,,,,,,,,0.0032812964590353873,,0.004867857384283267,,0.005468827431725646,,0.003660950594791548,0.0022600766427029453,0.0035156747775379146,,,,,,0.0018534519747689425,,,0.010804268828531154,,,,,0.002636756083153436,-0.0023071615727592565,,-0.0011476036838595266,-0.0013105769880762642,,0.0025904972045016216,,,-0.0007650691225730178,,,,-0.0011565927466573819,-0.0011596204763606737,,-0.0028214969552215114,-0.004520153285405891,,-0.0013672068579314114,,0.0002932463331211482
591,2026-05-31,FORTUM,FI0009007132,22559701W,,,0.00196006646889282,,-0.0010374122294374176,,0.0022833764019060685,0.0032812964590353873,,,0.001276585077722701,,,,,,,,,,,-0.0004712500233721035,,0.0013302553212305624,,-0.002171446186126359,,,-0.0009286688091609587,,-0.0023071615727592565,,,-0.0013105769880762642,,-0.0008754447074501527,,-0.000715630083957637,,,,-0.002237247585705946,-0.0011565927466573819,-0.0011596204763606737,-0.0015016102439653466,-0.0028214969552215114,,0.005679166948330478,,-0.002060348939394313,5.712969069705335e-05
592,2026-05-31,FOX,US35137L2043,03463602,-0.0025904972045016216,-0.0007730803175737824,-0.0006641304677208055,,-0.0010374122294374176,-0.0050338070678383785,0.0022833764019060685,0.0032812964590353873,,-0.0012729167297982106,,,,,,,-0.0016590824792875555,,-0.0016653196314653281,,,-0.0004712500233721035,,,,,,,0.0018380706305799886,,,,,,,,-0.0006986987728229925,-0.000715630083957637,,,,,,,,,,,0.002684697102847135,,-2.6569765980296446e-05
593,2026-05-31,FOXA,US35137L1052,03463601,,,,,-0.0010374122294374176,-0.0050338070678383785,0.0022833764019060685,0.0032812964590353873,,-0.0012729167297982106,,,,,,,-0.0016590824792875555,,-0.0016653196314653281,,,-0.0004712500233721035,,,,,,,0.0018380706305799886,,,,,,,,-0.0006986987728229925,-0.000715630083957637,,,-0.00240747294548792,,,,,,,,0.002684697102847135,,-3.056512933956037e-05
594,2026-05-31,FPH,NZFAPE0001S2,10125601W,,,,,-0.0010374122294374176,,,,0.00606815098588736,,,,,0.003660950594791548,0.0022600766427029453,-0.0010751820921596534,,0.009040306570811781,,0.0025312858398272987,,0.0018534519747689425,-0.0014914983904706306,0.0013302553212305624,,,,,-0.0009286688091609587,,,,-0.0011476036838595266,,,0.0025904972045016216,0.002060348939394313,,,,,-0.002237247585705946,-0.0011565927466573819,,-0.0015016102439653466,,,,-0.0013672068579314114,-0.002060348939394313,0.0004521492325283427
595,2026-05-31,FRE,DE0005785604,20230501W,,-0.0007730803175737824,-0.0006641304677208055,,,,,,-0.0015652827631440892,,,,,,,-0.0010751820921596534,,-0.0023192409527213473,-0.0016653196314653281,,,-0.0004712500233721035,,,,,-0.005986148945537531,-0.003885745806752432,,-0.0013342621143667991,,,-0.0011476036838595266,,,-0.0008754447074501527,,,,,,0.004429750219697773,0.003407500168998287,,0.004429750219697773,,,,,,2.4652615454370797e-05
596,2026-05-31,FRES,GB00B2QPKJ12,28879901W,,-0.0007730803175737824,-0.0006641304677208055,,-0.0010374122294374176,,0.0022833764019060685,,,0.004867857384283267,,0.005468827431725646,,-0.0036914585164148105,,0.0035156747775379146,-0.0016590824792875555,,-0.0016653196314653281,,,0.0018534519747689425,,,,,,0.003885745806752432,,0.002636756083153436,0.002295207367719053,0.0021296876056239294,,0.003851956712780672,,0.0025904972045016216,0.002060348939394313,0.002109404866522749,-0.0007650691225730178,,,,-0.0011565927466573819,-0.0011596204763606737,,-0.0028214969552215114,,,0.002684697102847135,,4.231550186382577e-05
597,2026-05-31,FSLR,US3364331070,17540401,-0.0025904972045016216,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,0.0020319955136228317,0.0050338070678383785,0.0022833764019060685,-0.001121455751822221,-0.0015652827631440892,-0.0012729167297982106,,,-0.0022148751098488863,0.003660950594791548,0.0022600766427029453,,,-0.0023192409527213473,,,-0.0025169035339191893,-0.0004712500233721035,,,,,,,0.0018380706305799886,0.002636756083153436,0.002295207367719053,0.0021296876056239294,0.0022600766427029453,,,,0.002060348939394313,0.002109404866522749,-0.0007650691225730178,0.005468827431725646,,,,0.0022600766427029453,,,,,,-0.002060348939394313,0.0006257166168149076
598,2026-05-31,FSV,CA33767E2024,02411601C,,,,,,,,,,0.004867857384283267,,,,,,,,,,0.0025312858398272987,0.0025312858398272987,,-0.0014914983904706306,,,,0.005986148945537531,0.003885745806752432,0.0018380706305799886,0.002636756083153436,0.002295207367719053,0.0021296876056239294,,,,,,,0.002953166813131849,,,,-0.0011565927466573819,-0.0011596204763606737,,,,,0.002684697102847135,0.0020413595482478217,0.0004448387862464087
599,2026-05-31,FTAI,KYG3730V1059,01948401,0.0050338070678383785,0.002295207367719053,0.00196006646889282,0.002109404866522749,0.0020319955136228317,0.0050338070678383785,-0.0007730803175737824,,,,-0.003786111298886986,,,,-0.0011718915925126383,,,,,-0.002545833459596421,0.0025312858398272987,0.0018534519747689425,,-0.003955134124730154,,,,,,-0.0013342621143667991,0.002295207367719053,-0.002150364184319307,0.0022600766427029453,-0.0013105769880762642,,0.0025904972045016216,0.002060348939394313,0.002109404866522749,-0.0007650691225730178,0.005468827431725646,-0.00240747294548792,,,,,,,,-0.0013672068579314114,0.0020413595482478217,0.0004670390353334756
600,2026-05-31,FTNT,US34959E1091,18337701,-0.0025904972045016216,-0.0007730803175737824,-0.0006641304677208055,,-0.0010374122294374176,,,,-0.0015652827631440892,-0.0012729167297982106,,-0.0018770128049566833,,0.003660950594791548,-0.0011718915925126383,,,0.009040306570811781,,0.0025312858398272987,0.0025312858398272987,-0.0004712500233721035,,,,,,,,,,,,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,,,,,,,0.0020413595482478217,0.00043708460619005477
601,2026-05-31,FTS,CA3495531079,01439001C,,,,,-0.0010374122294374176,,,0.0032812964590353873,,,,,,,,,,,,-0.002545833459596421,,-0.0004712500233721035,,,0.010804268828531154,-0.002171446186126359,,,,,,,,-0.0013105769880762642,,-0.0008754447074501527,,-0.000715630083957637,,,,,-0.0011565927466573819,-0.0011596204763606737,-0.0015016102439653466,,-0.004520153285405891,,,,-0.00024123130078491448
602,2026-05-31,FTV,US34959J1088,02659001,0.0050338070678383785,0.002295207367719053,0.00196006646889282,0.002109404866522749,,,,,,,0.001276585077722701,,,,0.0022600766427029453,,,,,-0.002545833459596421,-0.0025169035339191893,-0.0004712500233721035,,0.0013302553212305624,,,,,,-0.0013342621143667991,-0.0023071615727592565,-0.002150364184319307,-0.0011476036838595266,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,-0.0019093750946973158,-0.00240747294548792,,,,,,,,0.002684697102847135,,-5.783468620075739e-05
603,2026-05-31,FUTU,US36118L1061,03460390,0.0050338070678383785,0.002295207367719053,0.00196006646889282,0.002109404866522749,0.0020319955136228317,,-0.0007730803175737824,-0.001121455751822221,,,,,-0.0022148751098488863,,,-0.0010751820921596534,0.003257169279189539,,,,,0.0018534519747689425,-0.0014914983904706306,,,,,,,,,,,,,,0.002060348939394313,,,0.005468827431725646,,,-0.0011565927466573819,,-0.0015016102439653466,-0.0028214969552215114,,-0.0028764611816219305,,,0.00020518796078855572
604,2026-05-31,FWONK,US5312297550,02718703,-0.0025904972045016216,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,,-0.0050338070678383785,-0.0007730803175737824,-0.001121455751822221,,-0.0012729167297982106,,-0.0018770128049566833,0.0022038558306954094,,,,-0.0016590824792875555,,,,,0.0018534519747689425,,,,,,,,,,,,,,,0.002060348939394313,,,,-0.00240747294548792,,,,,,,,,,-0.00023212902045366505
605,2026-05-31,G,IT0000062072,01580401W,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,,,-0.0007730803175737824,,,,0.001276585077722701,,0.0022038558306954094,,,-0.0010751820921596534,-0.0016590824792875555,,-0.0016653196314653281,,,-0.0004712500233721035,-0.0014914983904706306,,,-0.002171446186126359,,,,,,0.0021296876056239294,0.0022600766427029453,,,,-0.0006986987728229925,-0.000715630083957637,,,,,,,-0.0015016102439653466,,,,,,-0.00017851312128242338
606,2026-05-31,G1A,DE0006602006,10036801W,,-0.0007730803175737824,-0.0006641304677208055,,,,-0.0007730803175737824,,,,,,,,,,,,,0.0025312858398272987,,-0.0004712500233721035,,,,,,,,,,,-0.0011476036838595266,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,,,,,,,,-7.588015428894372e-05
607,2026-05-31,G24,DE000A12DM80,31707901W,,0.002295207367719053,,0.002109404866522749,,,,-0.001121455751822221,,-0.0012729167297982106,,,0.0022038558306954094,0.003660950594791548,,,,,-0.0016653196314653281,,,0.0018534519747689425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003958725314287982
608,2026-05-31,GALD,CH1335392721,36083501W,,,0.00196006646889282,,,,,,-0.0015652827631440892,,,,,,-0.0011718915925126383,-0.0010751820921596534,,-0.0023192409527213473,,-0.002545833459596421,,0.0018534519747689425,,0.0013302553212305624,,,,,,0.002636756083153436,0.002295207367719053,,,,,,,,,,,-0.002237247585705946,-0.0011565927466573819,-0.0011596204763606737,-0.0015016102439653466,,,,-0.0013672068579314114,,-0.0001275082556325689
609,2026-05-31,GALP,PTGAL0AM0009,27944801W,,,,,-0.0010374122294374176,,-0.0007730803175737824,,,,0.001276585077722701,,,,0.0022600766427029453,,,,,0.0025312858398272987,0.0025312858398272987,-0.0004712500233721035,,0.0013302553212305624,,,,,,,0.002295207367719053,0.0021296876056239294,0.0022600766427029453,0.003851956712780672,,,,,0.002953166813131849,,,,,-0.0011596204763606737,,,,,0.002684697102847135,0.0020413595482478217,0.0005175475347491624
610,2026-05-31,GBLB,BE0003797140,02140803W,,-0.0007730803175737824,-0.0006641304677208055,,,,-0.0007730803175737824,-0.001121455751822221,,,-0.003786111298886986,,,,0.0022600766427029453,-0.0010751820921596534,-0.0016590824792875555,,-0.0016653196314653281,,,-0.0004712500233721035,-0.0014914983904706306,,,0.006328214599568247,,,,,,-0.002150364184319307,-0.0011476036838595266,,,,-0.0006986987728229925,-0.000715630083957637,,,,-0.002237247585705946,-0.0011565927466573819,,-0.0015016102439653466,-0.0028214969552215114,,-0.0028764611816219305,,-0.002060348939394313,-0.0005147849768984936
611,2026-05-31,GD,US3695501086,00504601,,,-0.0006641304677208055,,-0.0010374122294374176,,,,,,0.001276585077722701,,,,0.0022600766427029453,,,,,,,-0.0004712500233721035,,0.0013302553212305624,,,,,0.0018380706305799886,,,,,-0.0013105769880762642,,-0.0008754447074501527,,,-0.0007650691225730178,-0.0019093750946973158,0.004662894968102919,,,,,,,,,,4.527369098613284e-06
612,2026-05-31,GE,US3696043013,00504701,,,,,-0.0010374122294374176,,,,,,0.001276585077722701,,,,,,,,,,,-0.0004712500233721035,,0.0013302553212305624,,,,,,0.002636756083153436,,,,-0.0013105769880762642,,,,,0.002953166813131849,,0.004662894968102919,,,,,,,,-0.0013672068579314114,0.0020413595482478217,0.00020300876283118835
613,2026-05-31,GEBN,CH0030170408,22891801W,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,-0.0010374122294374176,,-0.0007730803175737824,,,,,,,,,,,,,,,-0.0004712500233721035,,,,,,,-0.0009286688091609587,,,,,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,-0.0011596204763606737,,,,,-0.0013672068579314114,,-0.0002837987530844382
614,2026-05-31,GEHC,US36266G1076,04181801,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,,,,,-0.0015652827631440892,,,,,,-0.0011718915925126383,-0.0010751820921596534,,-0.0023192409527213473,,,0.0025312858398272987,-0.0004712500233721035,,0.0013302553212305624,,,,-0.003885745806752432,,,,,,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,,,-0.00240747294548792,0.004429750219697773,0.003407500168998287,,0.004429750219697773,,,,,0.0020413595482478217,0.00016860127174636466
615,2026-05-31,GEN,US6687711084,01585501,-0.0025904972045016216,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,0.0020319955136228317,0.0050338070678383785,-0.0007730803175737824,-0.001121455751822221,-0.0015652827631440892,-0.0012729167297982106,,-0.0018770128049566833,0.0022038558306954094,,-0.0011718915925126383,,,-0.0023192409527213473,,-0.002545833459596421,,-0.0004712500233721035,,,,,,,0.0018380706305799886,-0.0013342621143667991,-0.0023071615727592565,-0.002150364184319307,-0.0011476036838595266,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,-0.0019093750946973158,-0.00240747294548792,,,0.0022600766427029453,,,,,,0.0020413595482478217,-0.0002362292374502041
616,2026-05-31,GET,FR0010533075,20208603W,,0.002295207367719053,0.00196006646889282,0.002109404866522749,-0.0010374122294374176,,0.0022833764019060685,,,,0.001276585077722701,,,,,,,,,-0.002545833459596421,-0.0025169035339191893,-0.0004712500233721035,,-0.003955134124730154,,,,,-0.0009286688091609587,-0.0013342621143667991,,-0.002150364184319307,-0.0011476036838595266,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,-0.0011596204763606737,,,,,,,-0.0003018822016843007
617,2026-05-31,GEV,US36828A1016,04516901,0.0050338070678383785,,0.00196006646889282,0.002109404866522749,,,-0.0007730803175737824,,,,0.001276585077722701,,,,-0.0011718915925126383,,,,,0.0025312858398272987,0.0025312858398272987,0.0018534519747689425,,0.0013302553212305624,,,,,,0.002636756083153436,0.002295207367719053,0.0021296876056239294,,0.003851956712780672,,0.0025904972045016216,0.002060348939394313,0.002109404866522749,0.002953166813131849,0.005468827431725646,0.004662894968102919,,,0.0022600766427029453,,,,,,0.0020413595482478217,0.0011419689381980255
618,2026-05-31,GFC,FR0010040865,22188401W,,,,,,,,,,-0.0012729167297982106,,,,,,,,,,-0.002545833459596421,-0.0025169035339191893,,0.004342892372252718,,,-0.002171446186126359,,0.003885745806752432,-0.0009286688091609587,-0.0013342621143667991,,-0.002150364184319307,,,,,,,-0.0007650691225730178,,,,0.003407500168998287,0.0022600766427029453,,,,,-0.0013672068579314114,,-6.100486297109174e-06
619,2026-05-31,GFL,CA36168Q1046,03561201C,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,,,-0.0007730803175737824,,,,-0.003786111298886986,,,,,,,,,-0.002545833459596421,-0.0025169035339191893,0.0018534519747689425,,-0.003955134124730154,,,,,,-0.0013342621143667991,,-0.002150364184319307,-0.0011476036838595266,-0.0013105769880762642,,0.0025904972045016216,0.002060348939394313,0.002109404866522749,-0.0007650691225730178,,,,,,,,,,-0.0013672068579314114,,-0.00029704319132295925
620,2026-05-31,GGG,US3841091040,00525201,-0.0025904972045016216,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,-0.0010374122294374176,,-0.0007730803175737824,,,,0.001276585077722701,,,,,,,,,,-0.0025169035339191893,-0.0004712500233721035,,0.0013302553212305624,,,,,-0.0009286688091609587,,,,,-0.0013105769880762642,,,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,,,,,,,-0.002060348939394313,-0.0002883218058925517
621,2026-05-31,GIB.A,CA12532H1047,02186401C,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,,,-0.0007730803175737824,-0.001121455751822221,-0.0015652827631440892,-0.0012729167297982106,,-0.0018770128049566833,0.0022038558306954094,,,,,-0.0023192409527213473,,,,-0.0004712500233721035,,,,,,,0.0018380706305799886,-0.0013342621143667991,,0.0021296876056239294,,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,0.0022600766427029453,,,,,,,-0.00015832283292880014
622,2026-05-31,GIL,CA3759161035,11148601C,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,0.0020319955136228317,,,,-0.0015652827631440892,-0.0012729167297982106,,,-0.0022148751098488863,,-0.0011718915925126383,-0.0010751820921596534,-0.0016590824792875555,,-0.0016653196314653281,-0.002545833459596421,,-0.0004712500233721035,-0.0014914983904706306,,,,,,,,0.002295207367719053,,,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,0.002953166813131849,,,,,,,,,,,,-0.00021483892622175328
623,2026-05-31,GILD,US3755581036,02485601,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,0.0020319955136228317,0.0050338070678383785,,,0.00606815098588736,,,,,,,0.0035156747775379146,0.003257169279189539,0.009040306570811781,,,,0.0018534519747689425,-0.0014914983904706306,0.0013302553212305624,,,,,-0.0009286688091609587,-0.0013342621143667991,-0.0023071615727592565,-0.002150364184319307,-0.0011476036838595266,,,0.0025904972045016216,0.002060348939394313,0.002109404866522749,,,,0.004429750219697773,,0.0022600766427029453,,,,,,,0.0006224524880803487
624,2026-05-31,GIS,US3703341046,00507101,-0.0025904972045016216,,-0.0006641304677208055,-0.001069987975772409,-0.0010374122294374176,-0.0050338070678383785,,,,,,,,,-0.0011718915925126383,,,,0.003305783746043114,-0.002545833459596421,,-0.0004712500233721035,0.004342892372252718,0.0013302553212305624,,,-0.005986148945537531,-0.003885745806752432,-0.0009286688091609587,-0.0013342621143667991,-0.0023071615727592565,-0.002150364184319307,-0.0011476036838595266,,,-0.0008754447074501527,0.002060348939394313,0.002109404866522749,-0.0007650691225730178,,-0.00240747294548792,0.004429750219697773,0.003407500168998287,-0.0011596204763606737,0.004429750219697773,0.005537187774622216,,0.005679166948330478,-0.0013672068579314114,,0.00033106505629922154
625,2026-05-31,GIVN,CH0010645932,23741901W,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,-0.0010374122294374176,,-0.0007730803175737824,-0.001121455751822221,,-0.0012729167297982106,,-0.0018770128049566833,-0.0022148751098488863,,,-0.0010751820921596534,,,-0.0016653196314653281,,,-0.0004712500233721035,,,,,,,-0.0009286688091609587,-0.0013342621143667991,-0.0023071615727592565,,-0.0011476036838595266,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,-0.0011565927466573819,-0.0011596204763606737,,-0.0028214969552215114,-0.004520153285405891,,,,-0.0006507830489900651
