style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Size,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Volatility,MP
700,2026-07-31,IGM,CA4495861060,01433301C,,,,,,-0.00043343320111311243,,-0.000580083532316797,,,,,-0.0007301366857867572,,,,,-0.0007099795380196381,0.0010332737919392947,,-0.0007926483883369932,,,,,,,,,-0.00039295981221460445,-0.000362211783089831,-0.0006747910477970904,,-0.0013301915482436897,-0.00039700399553070675,,,,,-0.0009524828370140001,,,,,,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,,-0.0010666052045824978,-0.00015208798778661124
701,2026-07-31,IHG,GB00BHJYC057,02006701W,,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,-0.00043343320111311243,,-0.000580083532316797,,-0.0008092773755049022,,,,,,0.001881734385320342,-0.0005497703786090309,0.002183521975418887,,-0.0011689562090626366,-0.0007926483883369932,0.001315075735195466,0.002269150288180412,-0.001315075735195466,0.0016185547510098044,,,0.0013378805167306475,,,,-0.0006747910477970904,-0.00048019362944896687,,,,,,,-0.0009524828370140001,,,,,,-0.00037032532703104327,,-0.0002778551373282137,,,-2.284610971605778e-05
702,2026-07-31,III,GB00B1YW4409,21083501W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,0.0010617125201578075,-0.00043343320111311243,,-0.000580083532316797,0.0005577188660106073,,0.001377698389252393,,,,-0.000863631826098515,,-0.0005497703786090309,0.002183521975418887,-0.0030454385446631845,,,,,,,,,,,-0.00039295981221460445,-0.000362211783089831,-0.0006747910477970904,-0.00048019362944896687,,-0.00039700399553070675,,,,,-0.0009524828370140001,0.001780410226110785,0.0011808843336449082,-0.001361490172908247,0.0015430221959626803,,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,0.0018082291358937658,-0.0010666052045824978,-3.526810196037524e-05
703,2026-07-31,ILMN,US4523271090,13820501,,,,,-0.0005445960691632988,,-0.002630151470390932,,,-0.0008092773755049022,,,,0.0006888491946261965,0.001701862716135309,0.001881734385320342,,,,,,,,,,,,-0.0003434025658670653,,0.0011630820572583016,0.0010666052045824978,0.002630151470390932,-0.00048019362944896687,,-0.00039700399553070675,0.0031277476945189464,,,-0.0013942971650265183,-0.0009524828370140001,,-0.0006074890535286143,,-0.0007766890248134296,,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,-0.0009076601152721648,,3.728554890109312e-05
704,2026-07-31,IMB,GB0004544929,21277301W,-0.00031619307294317216,-0.0003459691022337848,,,0.0010617125201578075,,,,,,,,,0.0006888491946261965,,-0.00047820935825289675,0.0010866353492694932,,,,0.0015638738472594732,,0.002269150288180412,,,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,,,,0.0031277476945189464,,,,,0.001780410226110785,0.0011808843336449082,0.0013535282420725264,0.0015430221959626803,,0.0010917609877094435,-0.00062051830936837,0.0010917609877094435,0.0018082291358937658,0.0010666052045824978,0.00046053665632305975
705,2026-07-31,IMO,CA4530384086,00590303C,,,,,,-0.00043343320111311243,,-0.000580083532316797,0.0005577188660106073,,,,-0.0007301366857867572,0.0006888491946261965,,,,,,,,0.001315075735195466,,,-0.0004125727796691658,,0.006612952268411486,-0.0003434025658670653,,,,,,,-0.00039700399553070675,,,,,,,,,,,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,-0.0009076601152721648,,-6.302781858887602e-05
706,2026-07-31,INCY,US45337C1027,02912701,0.0009295314433510121,0.0010196181911647667,0.0022916171227168516,0.0010520605881563728,0.0010617125201578075,,0.0026005992066786745,,0.0005577188660106073,0.0031705935533479727,,,,0.0006888491946261965,-0.000863631826098515,0.001881734385320342,-0.0005497703786090309,,,,,0.001315075735195466,-0.0023145332939440203,,,,,0.0013378805167306475,-0.0031277476945189464,0.0011630820572583016,0.0010666052045824978,0.002630151470390932,0.0009524828370140001,,0.0011630820572583016,0.0031277476945189464,0.0010969352104000098,,-0.0013942971650265183,-0.0009524828370140001,0.001780410226110785,0.0011808843336449082,,0.0015430221959626803,,0.0010917609877094435,0.00062051830936837,0.0010917609877094435,,-0.0010666052045824978,0.0004908334303651495
707,2026-07-31,INDT,SE0001515552,27419601W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,-0.00043343320111311243,,,0.0005577188660106073,,,,-0.0007301366857867572,0.0006888491946261965,,,-0.0005497703786090309,,,,,,,,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,-0.00048019362944896687,,-0.00039700399553070675,,,,,-0.0009524828370140001,,-0.0006074890535286143,,,,-0.00037032532703104327,-0.00062051830936837,0.0010917609877094435,,,-7.645435284685985e-05
708,2026-07-31,INDU A,SE0000190126,10303601W,,,,,,,,,,,0.001377698389252393,,,,-0.000863631826098515,,-0.0005497703786090309,0.002183521975418887,-0.0030454385446631845,,-0.0007926483883369932,,,,,,,,,0.0011630820572583016,0.0010666052045824978,0.002630151470390932,0.0009524828370140001,-0.0013301915482436897,,,,,,-0.0009524828370140001,0.001780410226110785,,-0.001361490172908247,0.0015430221959626803,-0.0013456588918279188,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,0.0018082291358937658,-0.0010666052045824978,7.038536372165723e-06
709,2026-07-31,INDU C,SE0000107203,10303603W,,,,,,,,,,,0.001377698389252393,,,,-0.000863631826098515,,-0.0005497703786090309,0.002183521975418887,-0.0030454385446631845,,-0.0007926483883369932,,,,,,,,,0.0011630820572583016,0.0010666052045824978,0.002630151470390932,0.0009524828370140001,-0.0013301915482436897,,,,,,-0.0009524828370140001,0.001780410226110785,,-0.001361490172908247,0.0015430221959626803,-0.0013456588918279188,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,0.0018082291358937658,-0.0010666052045824978,7.038536372165723e-06
710,2026-07-31,INF,GB00BMJ6DW54,22060101W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,-0.00043343320111311243,,-0.000580083532316797,,,,,,,-0.000863631826098515,,,,,,-0.0007926483883369932,,,,,,,,,,-0.000362211783089831,,,,,,,,,,,,,,,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,,,-0.0001402463163487266
711,2026-07-31,INGA,NL0011821202,01561704W,0.0009295314433510121,0.0010196181911647667,,0.0010520605881563728,0.0010617125201578075,0.001278747676212166,,-0.000580083532316797,0.0005577188660106073,,0.001377698389252393,,,,,,,0.002183521975418887,0.0010332737919392947,,0.0015638738472594732,,0.002269150288180412,,,,,,,,0.0010666052045824978,,0.0009524828370140001,-0.0013301915482436897,,,,,,0.0009485792188295165,0.001780410226110785,0.0011808843336449082,0.0013535282420725264,0.0015430221959626803,,,,,0.0018082291358937658,0.0010666052045824978,0.0004686886174753021
712,2026-07-31,INPST,LU2290522684,34636101W,-0.00031619307294317216,0.0010196181911647667,,0.0010520605881563728,0.0010617125201578075,-0.00043343320111311243,,,-0.0016532380671028715,,,,,-0.00204825955216285,,,,,,,,,,0.001315075735195466,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,0.0009524828370140001,,-0.00039700399553070675,,,,,-0.0009524828370140001,,,,-0.0007766890248134296,,,-0.00062051830936837,-0.0002778551373282137,,0.0010666052045824978,1.5254637640744569e-05
713,2026-07-31,INSM,US4576693075,13618601,-0.00031619307294317216,0.0010196181911647667,,,,,,,0.0005577188660106073,-0.0008092773755049022,,,,0.0006888491946261965,-0.000863631826098515,-0.00047820935825289675,0.0010866353492694932,,,,,-0.001315075735195466,-0.0023145332939440203,,,,,-0.0003434025658670653,0.0030860443919253607,-0.00039295981221460445,-0.000362211783089831,-0.0006747910477970904,,,-0.00039700399553070675,-0.0031277476945189464,,,,-0.0009524828370140001,-0.001780410226110785,,-0.001361490172908247,-0.0007766890248134296,-0.0013456588918279188,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,-0.0009076601152721648,,-0.000394250671265607
714,2026-07-31,INTC,US4581401001,00600801,,0.0010196181911647667,0.0022916171227168516,0.0010520605881563728,,0.001278747676212166,,0.001701862716135309,,-0.0008092773755049022,,,,,,-0.00047820935825289675,,,,-0.0011689562090626366,,-0.001315075735195466,,-0.001315075735195466,0.0016185547510098044,,,-0.0003434025658670653,,0.0011630820572583016,0.0010666052045824978,,-0.00048019362944896687,,0.0011630820572583016,,-0.0011127563913192406,,0.0026913177836558376,0.0009485792188295165,,-0.0006074890535286143,,,,,,,,,5.222540770223667e-05
715,2026-07-31,INTU,US4612021034,02792801,,-0.0003459691022337848,,,0.0010617125201578075,-0.00043343320111311243,0.0026005992066786745,-0.000580083532316797,,-0.0008092773755049022,0.001377698389252393,,-0.0007301366857867572,,,-0.00047820935825289675,,,,-0.0011689562090626366,,,,,-0.0004125727796691658,,,-0.0003434025658670653,,0.0011630820572583016,0.0010666052045824978,,,,0.0011630820572583016,,0.0010969352104000098,,0.0026913177836558376,,,0.0011808843336449082,,,,,,,,,0.00017186929726910983
716,2026-07-31,INVH,US46187W1071,03000401,-0.00031619307294317216,,,,,,,,,,,,,,,,,,0.0010332737919392947,,,,,,,,,-0.0003434025658670653,0.0030860443919253607,,,,,,,,,,,,,-0.0006074890535286143,,,,,,-0.0002778551373282137,,,4.304999221955336e-05
717,2026-07-31,IONQ,US46222L1089,03980001,-0.00031619307294317216,-0.0003459691022337848,-0.0011869401507405232,-0.00035718106388025003,,-0.00043343320111311243,,-0.000580083532316797,,-0.0008092773755049022,-0.0013859480802060002,,0.0014199590760392762,,,-0.00047820935825289675,,,,-0.0011689562090626366,,-0.001315075735195466,,-0.001315075735195466,-0.0004125727796691658,,,0.0013378805167306475,-0.0031277476945189464,0.0011630820572583016,0.0010666052045824978,,-0.00048019362944896687,,-0.00039700399553070675,,-0.0011127563913192406,-0.0016771980390898698,-0.0013942971650265183,-0.0009524828370140001,,,,,,,,,,-0.0010666052045824978,-0.0004075905314563464
718,2026-07-31,IOT,US79589L1061,04029201,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,,,,0.001701862716135309,,-0.0008092773755049022,,0.0023617686672898165,-0.0007301366857867572,,,-0.00047820935825289675,,,,-0.0011689562090626366,,,,,-0.0004125727796691658,,,-0.0003434025658670653,,,0.0010666052045824978,,,,-0.00039700399553070675,,,,-0.0013942971650265183,-0.0009524828370140001,,-0.0006074890535286143,,,,,,,,,0.00010799827700196029
719,2026-07-31,IP,US4601461035,00610401,-0.00031619307294317216,-0.0003459691022337848,-0.0011869401507405232,-0.00035718106388025003,,-0.00043343320111311243,,-0.000580083532316797,,,,,0.0014199590760392762,,0.001701862716135309,-0.00047820935825289675,0.0010866353492694932,-0.0007099795380196381,,,0.0015638738472594732,,,,-0.0004125727796691658,-0.005645203155961025,-0.005645203155961025,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,0.0009524828370140001,,0.0011630820572583016,,0.0010969352104000098,-0.0016771980390898698,-0.0013942971650265183,,-0.001780410226110785,-0.0006074890535286143,,,,,,-0.0002778551373282137,,,-8.667035153051144e-05
720,2026-07-31,IPN,FR0010259150,27472201W,0.0009295314433510121,0.0010196181911647667,,0.0010520605881563728,-0.0005445960691632988,,,,0.0005577188660106073,-0.0008092773755049022,,,,0.0006888491946261965,-0.000863631826098515,-0.00047820935825289675,,,,,,,,,,,,-0.0003434025658670653,,-0.00039295981221460445,,-0.0006747910477970904,,,0.0011630820572583016,,,,,,,-0.0006074890535286143,,-0.0007766890248134296,,0.0010917609877094435,0.00062051830936837,0.0010917609877094435,,,7.136677539324373e-05
721,2026-07-31,IQV,US46266C1053,01792801,,-0.0003459691022337848,,,0.0010617125201578075,,,,0.0005577188660106073,-0.0008092773755049022,,,,0.0006888491946261965,0.001701862716135309,-0.00047820935825289675,-0.0005497703786090309,,,,0.0015638738472594732,,0.002269150288180412,0.001315075735195466,,,,-0.0003434025658670653,,,-0.000362211783089831,-0.0006747910477970904,0.0009524828370140001,,-0.00039700399553070675,,,,-0.0013942971650265183,,,,,,,-0.00037032532703104327,,-0.0002778551373282137,,0.0010666052045824978,0.00016720002973703328
722,2026-07-31,IR,US45687V1061,03009802,-0.00031619307294317216,-0.0003459691022337848,-0.0011869401507405232,-0.00035718106388025003,,-0.00043343320111311243,,,0.0005577188660106073,,,,-0.0007301366857867572,0.0006888491946261965,,,,,,,,-0.001315075735195466,,-0.001315075735195466,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,,,-0.00039700399553070675,,,-0.0016771980390898698,-0.0013942971650265183,,,,,-0.0007766890248134296,,-0.00037032532703104327,,-0.0002778551373282137,,-0.0010666052045824978,-0.00023937884356227586
723,2026-07-31,IREN,AU0000185993,03996001,-0.00031619307294317216,-0.0003459691022337848,-0.0011869401507405232,-0.00035718106388025003,,0.001278747676212166,,,,-0.0008092773755049022,0.001377698389252393,,-0.0007301366857867572,,,-0.00047820935825289675,,,,-0.0011689562090626366,,-0.001315075735195466,,-0.001315075735195466,-0.0004125727796691658,,,-0.0003434025658670653,-0.0031277476945189464,0.0011630820572583016,0.0010666052045824978,,-0.00048019362944896687,,-0.00039700399553070675,,0.0010969352104000098,-0.0016771980390898698,-0.0013942971650265183,,,,,,,,,,,,-0.00018055653215479976
724,2026-07-31,IRM,US46284V1017,06237401,0.0009295314433510121,,,,,,,,,,,,,,,,-0.0005497703786090309,,0.0010332737919392947,,,0.001315075735195466,,-0.001315075735195466,,,,-0.0003434025658670653,0.0030860443919253607,,,,0.0009524828370140001,0.0026005992066786745,,0.0031277476945189464,0.0010969352104000098,,,,-0.001780410226110785,-0.0006074890535286143,-0.001361490172908247,,,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,,,0.0001492462826749436
725,2026-07-31,ISP,IT0000072618,01634803W,,,,,,-0.00043343320111311243,,,0.0005577188660106073,,,,,,0.001701862716135309,,,0.002183521975418887,0.0010332737919392947,,,,,,,,,,,,-0.000362211783089831,,-0.00048019362944896687,,,,,,,0.0009485792188295165,0.001780410226110785,,,,,,,,,,0.00010243212377017106
726,2026-07-31,ISRG,US46120E6023,13672501,,0.0010196181911647667,,,-0.0005445960691632988,,,,,-0.0008092773755049022,,,,,-0.000863631826098515,-0.00047820935825289675,,,,,-0.0007926483883369932,,-0.0023145332939440203,-0.001315075735195466,,,,-0.0003434025658670653,,,-0.000362211783089831,,-0.00048019362944896687,,,,,,,,-0.001780410226110785,-0.0006074890535286143,-0.001361490172908247,-0.0007766890248134296,-0.0013456588918279188,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,-0.0009076601152721648,-0.0010666052045824978,-0.0004340093153886955
727,2026-07-31,ITRK,GB0031638363,25238401W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,-0.00043343320111311243,,,,,,,,,,,-0.0005497703786090309,,,,,,,,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,,,-0.00039700399553070675,,,,,-0.0009524828370140001,,-0.0006074890535286143,,,,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,,,-0.00011701880739951085
728,2026-07-31,ITW,US4523081093,00587801,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,-0.00043343320111311243,,,0.0005577188660106073,,,,-0.0007301366857867572,0.0006888491946261965,,,-0.0005497703786090309,,,,,,,0.001315075735195466,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,-0.00048019362944896687,,-0.00039700399553070675,,,-0.0016771980390898698,-0.0013942971650265183,,,,,,,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,,0.0010666052045824978,-9.342108503538145e-05
729,2026-07-31,ITX,ES0148396007,24566301W,,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,-0.00043343320111311243,,,,0.0031705935533479727,,,0.0014199590760392762,,0.001701862716135309,0.001881734385320342,,-0.0007099795380196381,,0.004538300576360824,,,,,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,-0.0006747910477970904,-0.00048019362944896687,,-0.00039700399553070675,,,,,,,,-0.001361490172908247,,,-0.00037032532703104327,,-0.0002778551373282137,,,5.61692174781609e-05
730,2026-07-31,IVN,CA46579R1047,01600501C,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,0.0010617125201578075,-0.00043343320111311243,,-0.000580083532316797,,,-0.0013859480802060002,,0.0014199590760392762,,-0.000863631826098515,-0.00047820935825289675,-0.0005497703786090309,-0.0007099795380196381,,,-0.0007926483883369932,,,,-0.0004125727796691658,-0.005645203155961025,-0.005645203155961025,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,,,,,,,,-0.0009524828370140001,-0.001780410226110785,,,,,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,-0.0009076601152721648,,-0.0002456752970281969
731,2026-07-31,IVSB.F,SE0015811963,01569902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026913177836558376,,,,,,,,,,,,1.5439338601973878e-05
732,2026-07-31,J,US46982L1089,00621601,,,,,0.0010617125201578075,,0.0026005992066786745,,0.0005577188660106073,,,,,0.0006888491946261965,,,,,,,,,,0.001315075735195466,-0.0004125727796691658,,,-0.0003434025658670653,0.0030860443919253607,-0.00039295981221460445,-0.000362211783089831,,0.0009524828370140001,,-0.00039700399553070675,,,-0.0016771980390898698,-0.0013942971650265183,,,,,,0.0013456588918279188,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,,,0.00014470904239801652
733,2026-07-31,J36,BMG507361001,10042403W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,,-0.00043343320111311243,,,0.0005577188660106073,,,,,0.0006888491946261965,,,0.0010866353492694932,,,,,0.001315075735195466,,,-0.0004125727796691658,,,-0.0003434025658670653,,0.0011630820572583016,0.0010666052045824978,,-0.00048019362944896687,,0.0011630820572583016,,,,,0.0009485792188295165,,,0.0013535282420725264,0.0015430221959626803,0.0013456588918279188,0.0010917609877094435,0.00062051830936837,0.0010917609877094435,,,0.00029059884070403345
734,2026-07-31,JBHT,US4456581077,00578301,,,,,,-0.00043343320111311243,,,-0.0016532380671028715,,,,,,,,0.0010866353492694932,,,,,0.001315075735195466,,0.001315075735195466,-0.0004125727796691658,,,0.0013378805167306475,0.0030860443919253607,-0.00039295981221460445,-0.000362211783089831,,,,0.0011630820572583016,,,0.0032599060478084793,,,,,-0.001361490172908247,-0.0007766890248134296,,,-0.00062051830936837,-0.0002778551373282137,,,0.0002075899278730601
