style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Valuation,Valuation,Volatility,MP
726,2025-11-30,III,GB00B1YW4409,21083501W,,0.0014866842800460647,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,,-0.0005512932588620666,,,,,,,,,,,,,,,,,,,0.0027274508596333816,,,,-0.0008912800106418668,,,,0.0015568710915503854,-0.0015703504949404318,,,,,,,,-0.0005632778949242853,-0.0006341800075720975,,,,-0.0007903071118327664,-0.0016950979641646717,9.303720511951721e-05
727,2025-11-30,ILMN,US4523271090,13820501,0.0034879900416465363,0.0014866842800460647,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,-0.0008281985487014606,,0.001314315088156666,,,,,0.002902007714649918,0.002211896123970974,,,,,,,-0.001909215601743367,,,,-0.002418339762208265,-0.0008555447271963202,-0.0029733685600921295,,,0.002609719167850646,,-0.0007701718987924411,,0.0015568710915503854,0.0007903071118327664,,,,0.001960816023412107,,0.001832075577430504,0.002267193527070249,0.0016639952492258706,-0.0006341800075720975,0.0009830649439870997,-0.001813754821656199,,0.001563581742807068,,0.00023417858156779604
728,2025-11-30,IMB,GB0004544929,21277301W,,,,-0.0005366138525610055,,,0.0016340133528434224,,0.001314315088156666,,-0.002902007714649918,-0.002902007714649918,,,0.002211896123970974,0.002037926765905841,,,,,,0.001909215601743367,,,,-0.002418339762208265,,,0.001314315088156666,,,,,,0.0015568710915503854,0.0007903071118327664,,,,,,-0.00046746258290108214,,0.0016639952492258706,,0.0009830649439870997,,,0.001563581742807068,0.001671663430097879,0.00025828734162495825
729,2025-11-30,IMCD,NL0010801007,31784101W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,,,,,,-0.001909215601743367,,,,,,,,,,,,,-0.000527254308620988,,,-0.00207286265332137,,-0.0019502740017808592,,-0.00046746258290108214,,-0.0005632778949242853,,-0.001960816023412107,,,-0.0007903071118327664,,-0.0003870526185223717
730,2025-11-30,IMO,CA4530384086,00590303C,,,,,0.0015840653464246277,,,-0.0005512932588620666,,,,,,,,,,0.0035218540226333956,,,,,,,,,,-0.0029733685600921295,0.001314315088156666,,,,,,,0.0007903071118327664,,,,,,-0.00046746258290108214,,,0.0018602613555448193,0.0009830649439870997,,,0.001563581742807068,,0.00016691634851762651
731,2025-11-30,INCY,US45337C1027,02912701,0.0034879900416465363,0.0014866842800460647,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,0.003701540452359589,0.0016340133528434224,0.0016122265081388433,0.001314315088156666,,0.0028563068057577932,0.0028563068057577932,0.0033901959283293434,0.002902007714649918,0.002211896123970974,0.002037926765905841,,0.0035218540226333956,0.002418339762208265,,,,,,,-0.002418339762208265,0.0027274508596333816,-0.0029733685600921295,,,0.002609719167850646,,0.0015177864616369864,,0.0015568710915503854,0.0007903071118327664,,,,0.001960816023412107,,0.001832075577430504,,0.0016639952492258706,0.0018602613555448193,0.0009830649439870997,-0.001813754821656199,,0.001563581742807068,-0.0016950979641646717,0.0009093182758635343
732,2025-11-30,INDT,SE0001515552,27419601W,,,,-0.0005366138525610055,,,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,-0.0027690913307728223,,,,,,,,,,,,,,,,-0.0007701718987924411,,-0.000527254308620988,,,,,,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,,,,,,-0.00014255579004319343
733,2025-11-30,INDU A,SE0000190126,10303601W,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027274508596333816,,,,-0.0008912800106418668,,-0.0007701718987924411,,-0.000527254308620988,-0.0015703504949404318,,,,,,,0.002267193527070249,-0.0005632778949242853,,,,,,-0.0016950979641646717,9.595440471593106e-06
734,2025-11-30,INDU C,SE0000107203,10303603W,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027274508596333816,,,,-0.0008912800106418668,,-0.0007701718987924411,,-0.000527254308620988,-0.0015703504949404318,,,,,,,0.002267193527070249,-0.0005632778949242853,,,,,,-0.0016950979641646717,9.595440471593106e-06
735,2025-11-30,INF,GB00BMJ6DW54,22060101W,,,,-0.0005366138525610055,,,,-0.0005512932588620666,-0.002628630176313332,,,,-0.0011589487678314368,,,,,-0.0035563820032474486,,,,,-0.006595472078749814,-0.007718105624068931,,-0.002418339762208265,,0.0029733685600921295,,,,,,,-0.000527254308620988,0.0007903071118327664,,,,,,-0.00046746258290108214,,,,,,,,,-0.0003336802174587284
736,2025-11-30,INGA,NL0011821202,01561704W,,0.0014866842800460647,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,,-0.0005512932588620666,,,,,,,,0.002037926765905841,,,,,,,,,,,0.0027274508596333816,,,,,,,,0.0015568710915503854,,,,,,,,,,-0.0006341800075720975,,,,,0.001671663430097879,4.985553323547014e-05
737,2025-11-30,INPST,LU2290522684,34636101W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,0.0016340133528434224,-0.0005512932588620666,,,,,,,,,0.002748113366145756,,,0.001960816023412107,,,,,,,,,,,,,0.0015177864616369864,,0.0015568710915503854,0.0007903071118327664,,0.002061085024609317,,0.001960816023412107,,0.001832075577430504,,0.0016639952492258706,0.0018602613555448193,0.0009830649439870997,,,0.001563581742807068,0.001671663430097879,0.0003433443260266993
738,2025-11-30,INTC,US4581401001,00600801,0.0034879900416465363,-0.0007573089025704378,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,,0.0016122265081388433,-0.002628630176313332,-0.004478406967052343,,,-0.0011589487678314368,-0.005757951814781583,-0.002225466038841962,,,-0.0035563820032474486,-0.002434570230411005,-0.001971472632234999,-0.0019822457067280863,-0.001909215601743367,,,,,,,,-0.0058508220053425765,-0.0008912800106418668,-0.004650653388862048,-0.0007701718987924411,-0.004423792247941948,-0.000527254308620988,-0.0015703504949404318,-0.006254326971228272,-0.00207286265332137,,,-0.001879538675291398,-0.00046746258290108214,,-0.0005632778949242853,,0.0009830649439870997,0.0034547710888689505,,-0.0007903071118327664,,-0.00019564129703334617
739,2025-11-30,INTU,US4612021034,02792801,,-0.0007573089025704378,,-0.0005366138525610055,,,,-0.0005512932588620666,,,,,,,,,,,,,,,,,,,,,,,-0.0008912800106418668,,,,,0.0007903071118327664,,,,,,-0.00046746258290108214,,,,0.0009830649439870997,,,,,-3.926121969358561e-05
740,2025-11-30,INVH,US46187W1071,03000401,,,,,,,,,,,-0.002902007714649918,,,,,,,,,,,,,,,,,,,,,,,,,0.0007903071118327664,,,,,-0.001879538675291398,-0.00046746258290108214,,-0.0005632778949242853,,,,,,,-7.35782763190381e-05
741,2025-11-30,INW,IT0005090300,31991201W,,,,,,,-0.0008281985487014606,-0.0005512932588620666,-0.002628630176313332,0.004423792247941948,,,-0.0011589487678314368,,-0.002225466038841962,,,-0.0035563820032474486,,,,,,,,,,,,,,,,,-0.000527254308620988,0.0007903071118327664,,-0.00207286265332137,,,,-0.00046746258290108214,-0.002281452605856854,,,,,,-0.0007903071118327664,,-0.0002532919640874468
742,2025-11-30,IOT,US79589L1061,04029201,,,0.0015840653464246277,,0.0015840653464246277,,,0.0016122265081388433,,-0.004478406967052343,,,-0.0011589487678314368,,,,0.002748113366145756,,,,-0.0019822457067280863,,,,,,,,,,,-0.004650653388862048,,,,0.0007903071118327664,,0.002061085024609317,,0.001960816023412107,-0.001879538675291398,-0.00046746258290108214,-0.002281452605856854,,,0.0009830649439870997,-0.001813754821656199,,-0.0007903071118327664,,-8.481552670747559e-05
743,2025-11-30,IP,US4601461035,00610401,-0.001832075577430504,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,0.0016340133528434224,-0.0005512932588620666,-0.002628630176313332,-0.004478406967052343,-0.002902007714649918,-0.002902007714649918,-0.0011589487678314368,-0.005757951814781583,-0.002225466038841962,,-0.0027690913307728223,,,,-0.0019822457067280863,-0.001909215601743367,-0.006595472078749814,,-0.006595472078749814,,-0.0008555447271963202,0.0029733685600921295,-0.005109168511707602,-0.0058508220053425765,,-0.004650653388862048,-0.0007701718987924411,-0.004423792247941948,-0.000527254308620988,,,-0.00207286265332137,,-0.0019502740017808592,-0.001879538675291398,-0.00046746258290108214,-0.002281452605856854,-0.0005632778949242853,-0.0006341800075720975,-0.001960816023412107,-0.001813754821656199,,-0.0007903071118327664,,-0.0012543337484311953
744,2025-11-30,IPN,FR0010259150,27472201W,,-0.0007573089025704378,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,-0.0008281985487014606,-0.0005512932588620666,0.001314315088156666,,0.0028563068057577932,0.0028563068057577932,-0.0011589487678314368,,0.002211896123970974,,,,,,,,,,,-0.002418339762208265,0.0027274508596333816,,,,-0.0008912800106418668,,,,-0.000527254308620988,,,,,,,-0.00046746258290108214,,-0.0005632778949242853,,,,,0.001563581742807068,,0.0001649059923132775
745,2025-11-30,IQV,US46266C1053,01792801,-0.001832075577430504,,,-0.0005366138525610055,,,,-0.0005512932588620666,,,-0.002902007714649918,,-0.0011589487678314368,,,0.002037926765905841,,,,0.001960816023412107,,,,,,0.0024023242670943032,-0.0008555447271963202,,,,,,,0.004711051484821296,-0.000527254308620988,,,,,,,-0.00046746258290108214,,-0.0005632778949242853,,,-0.001813754821656199,,,0.001671663430097879,-9.494853240999836e-05
746,2025-11-30,IR,US45687V1061,03009802,-0.001832075577430504,,,-0.0005366138525610055,,-0.003778655878450414,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,,,-0.002434570230411005,-0.001971472632234999,,,,,,,,,,,,,-0.0007701718987924411,,-0.000527254308620988,0.0007903071118327664,-0.006254326971228272,,,,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,,-0.001813754821656199,,,-0.0016950979641646717,-0.000523524618315135
747,2025-11-30,IRM,US46284V1017,06237401,,,,,,,,,0.001314315088156666,,,-0.002902007714649918,,,-0.002225466038841962,,,0.0035218540226333956,0.002418339762208265,-0.001971472632234999,,,,,,,,0.0029733685600921295,,,,,0.0015177864616369864,,,,,,,-0.0019502740017808592,0.003664151154861008,-0.00046746258290108214,,-0.0005632778949242853,0.0018602613555448193,-0.001960816023412107,,-0.004218034468967904,-0.0007903071118327664,,-3.8447367742528066e-05
748,2025-11-30,ISP,IT0000072618,01634803W,,,-0.001598021869300616,-0.0005366138525610055,,,,-0.0005512932588620666,,,,,,,,,0.002748113366145756,,,,,,,,,0.0024023242670943032,0.0027274508596333816,,,,,,,,-0.000527254308620988,0.0007903071118327664,,,,,,,,,-0.0006341800075720975,,,,,,5.232546538988672e-05
749,2025-11-30,ISRG,US46120E6023,13672501,,,0.0015840653464246277,,0.0015840653464246277,-0.003778655878450414,-0.0008281985487014606,,0.001314315088156666,,,,,,0.002211896123970974,,,,,-0.001971472632234999,0.0039005480035617184,,,,,-0.002418339762208265,-0.0008555447271963202,-0.0029733685600921295,,,-0.0008912800106418668,,-0.0007701718987924411,,-0.000527254308620988,0.0007903071118327664,,,,0.001960816023412107,,-0.00046746258290108214,0.002267193527070249,-0.0005632778949242853,-0.0006341800075720975,,0.0034547710888689505,,-0.0007903071118327664,-0.0016950979641646717,-0.00010878621807394273
750,2025-11-30,IT,US3666511072,01244101,-0.001832075577430504,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,0.003701540452359589,0.0016340133528434224,,0.001314315088156666,,,,,0.002902007714649918,,0.002037926765905841,-0.0027690913307728223,,0.002418339762208265,0.001960816023412107,,,,,,,,,,,0.002609719167850646,,,0.004711051484821296,0.0015568710915503854,0.0007903071118327664,,0.002061085024609317,,0.001960816023412107,0.003664151154861008,0.001832075577430504,,0.0016639952492258706,,0.0009830649439870997,-0.001813754821656199,,0.001563581742807068,0.001671663430097879,0.000443701972491197
751,2025-11-30,ITRK,GB0031638363,25238401W,,-0.0007573089025704378,,-0.0005366138525610055,,,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,,,,,,,,,,,,,,,,,-0.0007701718987924411,,,0.0007903071118327664,,,,-0.0019502740017808592,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,-0.001960816023412107,,,-0.0007903071118327664,,-0.0002478634420153426
752,2025-11-30,ITW,US4523081093,00587801,,,,-0.0005366138525610055,,-0.003778655878450414,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,,,,0.001960816023412107,,,,,,,,,,,,,-0.0007701718987924411,,-0.000527254308620988,,,,,,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,,-0.001813754821656199,,-0.0007903071118327664,0.001671663430097879,-0.0002770128116099533
753,2025-11-30,ITX,ES0148396007,24566301W,,,,-0.0005366138525610055,,,-0.0008281985487014606,-0.0005512932588620666,0.001314315088156666,0.004423792247941948,-0.002902007714649918,-0.002902007714649918,0.0033901959283293434,,,,,,,,,,,,,,-0.0008555447271963202,,0.001314315088156666,,-0.0008912800106418668,,-0.0007701718987924411,,,,,,,,,-0.00046746258290108214,,,,,,,,,7.534838338267199e-05
754,2025-11-30,IVN,CA46579R1047,01600501C,,,,-0.0005366138525610055,,,0.0016340133528434224,,-0.002628630176313332,-0.004478406967052343,-0.002902007714649918,-0.002902007714649918,-0.0011589487678314368,,-0.002225466038841962,,,,,,-0.0019822457067280863,,0.006595472078749814,,0.006595472078749814,-0.002418339762208265,-0.0008555447271963202,-0.0029733685600921295,,-0.0058508220053425765,,-0.004650653388862048,,-0.004423792247941948,,0.0007903071118327664,,,,,,-0.00046746258290108214,-0.002281452605856854,-0.0005632778949242853,-0.0006341800075720975,0.0009830649439870997,,,-0.0007903071118327664,,-0.0003179607866661418
755,2025-11-30,IVSB.F,SE0015811963,01569902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034547710888689505,,,,0.0001486544740125002
756,2025-11-30,J,US46982L1089,00621601,,,,-0.0005366138525610055,,,,-0.0005512932588620666,,,,,,,,,-0.0027690913307728223,,,,,,,,,,,,,-0.0058508220053425765,,,-0.0007701718987924411,,-0.000527254308620988,,0.003048327431354956,-0.00207286265332137,,-0.0019502740017808592,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,-0.001960816023412107,,,-0.0007903071118327664,,-0.0002425790606819102
757,2025-11-30,J36,BMG507361001,10042403W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,,-0.0005512932588620666,,,,,,,,,,,0.002418339762208265,,,,,,,,,,,,,,-0.0007701718987924411,,-0.000527254308620988,,,,-0.002812022979311936,,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,,,,0.001563581742807068,,-0.0001276098642941667
758,2025-11-30,JBHT,US4456581077,00578301,0.0034879900416465363,,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,,0.0016122265081388433,,,,,,,,,,,0.002418339762208265,0.001960816023412107,,,,,,,,,,,,-0.004650653388862048,,,-0.000527254308620988,-0.0015703504949404318,0.003048327431354956,,,0.001960816023412107,,0.001832075577430504,,,-0.0006341800075720975,0.0009830649439870997,0.0034547710888689505,,,,0.0005301984187459373
759,2025-11-30,JBL,US4663131039,02819501,,,,,,,,0.0016122265081388433,0.001314315088156666,-0.004478406967052343,,,-0.0011589487678314368,0.002902007714649918,-0.002225466038841962,,,0.0035218540226333956,0.002418339762208265,0.001960816023412107,-0.0019822457067280863,-0.001909215601743367,,,,,,,,-0.0058508220053425765,,,0.0015177864616369864,-0.004423792247941948,-0.000527254308620988,,,,,,,0.001832075577430504,0.002267193527070249,-0.0005632778949242853,,0.0009830649439870997,-0.001813754821656199,,0.001563581742807068,0.001671663430097879,0.00012589037971761843
760,2025-11-30,JCI,IE00BY7QL619,00626801,,,,-0.0005366138525610055,,,,-0.0005512932588620666,,,,,,,,,,,,,,0.001909215601743367,,,,,,,,,,-0.004650653388862048,-0.0007701718987924411,,,,-0.006254326971228272,0.002061085024609317,,0.001960816023412107,,-0.00046746258290108214,,,-0.0006341800075720975,0.0009830649439870997,-0.001813754821656199,,,,-0.00016739344707126038
761,2025-11-30,JD.,GB00BM8Q5M07,21309501W,,,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,,0.0016122265081388433,0.001314315088156666,,,,-0.0011589487678314368,,,,,,,,-0.0019822457067280863,,,,,-0.002418339762208265,-0.0008555447271963202,0.0029733685600921295,-0.005109168511707602,,,,0.0015177864616369864,,0.0015568710915503854,,,,,,,-0.00046746258290108214,,0.0016639952492258706,,0.0009830649439870997,,,0.001563581742807068,,-0.00011331849092849958
762,2025-11-30,JKHY,US4262811015,01181101,-0.001832075577430504,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,-0.003778655878450414,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,,,,,,,,,,0.0024023242670943032,-0.0008555447271963202,,,,-0.0008912800106418668,,-0.0007701718987924411,,-0.000527254308620988,,,,,,,,,-0.0005632778949242853,-0.0006341800075720975,,-0.001813754821656199,-0.004218034468967904,,-0.0016950979641646717,-0.0006146981303517939
763,2025-11-30,JMT,PTJMT0AE0001,22110201W,,,,-0.0005366138525610055,,,,,0.001314315088156666,,,,,,-0.002225466038841962,0.002037926765905841,,,0.002418339762208265,0.001960816023412107,,-0.001909215601743367,,,,-0.002418339762208265,,,0.001314315088156666,,-0.0008912800106418668,,0.0015177864616369864,,-0.000527254308620988,,,-0.00207286265332137,,-0.0019502740017808592,-0.001879538675291398,-0.00046746258290108214,-0.002281452605856854,-0.0005632778949242853,0.0018602613555448193,-0.001960816023412107,,,-0.0007903071118327664,0.001671663430097879,-0.00013111659543470035
764,2025-11-30,JNJ,US4781601046,00626601,-0.001832075577430504,,,-0.0005366138525610055,,,-0.0008281985487014606,-0.0005512932588620666,0.001314315088156666,,0.0028563068057577932,0.0028563068057577932,,0.002902007714649918,,0.002037926765905841,,,,,0.0039005480035617184,-0.001909215601743367,,,,,-0.0008555447271963202,-0.0029733685600921295,,,-0.0008912800106418668,,-0.0007701718987924411,,0.0015568710915503854,,,,,,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,,,,-0.0007903071118327664,,-0.00019677911730699908
765,2025-11-30,JPM,US46625H1005,00296801,,,,,,,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,,,,,,,,,,,-0.0008555447271963202,,,,,,,,-0.000527254308620988,,,,,,,,,,,,,,,,-8.774769743575581e-05
766,2025-11-30,K,CA4969024047,00864401C,,0.0014866842800460647,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,0.0016340133528434224,0.0016122265081388433,0.001314315088156666,0.004423792247941948,,,0.0033901959283293434,,0.002211896123970974,,0.002748113366145756,,,,0.0039005480035617184,0.001909215601743367,0.006595472078749814,,0.006595472078749814,0.0024023242670943032,0.0027274508596333816,,0.001314315088156666,0.005038207837933886,,0.005182156633303425,0.0015177864616369864,0.004711051484821296,0.0015568710915503854,0.0007903071118327664,0.003048327431354956,0.002061085024609317,0.002812022979311936,0.001960816023412107,0.003664151154861008,0.001832075577430504,-0.002281452605856854,0.0016639952492258706,0.0018602613555448193,0.0009830649439870997,,,0.001563581742807068,,0.0016017895727265504
