style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Size,Valuation,Valuation,Valuation,Volatility,MP
800,2026-02-28,LISP,CH0010570767,10189503W,,,,,,,,,0.0009504561886837133,0.0018631958619434695,,-0.0005359878506960666,,0.0005796609348268573,-0.0012899048274993253,,-0.001282856167239766,-0.0006293905592624053,,,,-0.0006310824693679495,,,-0.0008536824676540989,,,-0.001956355655040643,,,,,-0.00039257973010849026,-0.0003595140560564735,0.0009947571127325303,,,,,,-0.0003056805711001005,0.001349210796579754,,,,-0.0009390507144195088,,0.0014228041127568314,0.0011621914782419663,-0.0011073711254947036,-0.00014313955839621197
801,2026-02-28,LLOY,GB0008706128,01592901W,,,,,,0.0010387729141808724,,,,,,,,-0.0017011788304701245,0.001268987451918255,,,,,,,,,,0.0016889401338480374,0.0017651329218411817,,,,,,,,-0.0003595140560564735,-0.0005037825721134703,,,,,,,,,,,0.0009390507144195088,,,,0.0010970218626396128,0.0001816625581463821
802,2026-02-28,LLY,US5324571083,00673001,0.0022792493068434674,,0.0010341968220479172,0.0010341968220479172,,0.0010387729141808724,,0.0009543198317271431,0.0009504561886837133,0.0018631958619434695,0.002497475304307204,0.0015650845240325147,,,,0.001924284250859649,0.001282856167239766,0.0018485250283848597,0.002497475304307204,,0.002497475304307204,-0.0006310824693679495,0.0021940437252792257,,-0.0008536824676540989,0.0017651329218411817,-0.0016889401338480374,-0.001956355655040643,,,,,,,,,,,0.001268987451918255,,-0.0003056805711001005,-0.0006844392962241317,,-0.0003798748844739113,,0.0009390507144195088,,,-0.000586906696512193,0.0010970218626396128,0.00024238728957563666
803,2026-02-28,LMT,US5398301094,00677401,0.0022792493068434674,0.0010341968220479172,0.0010341968220479172,,,,-0.0003999364201105233,,,,,,,,,,0.001282856167239766,,,0.0014858397380055517,,-0.0006310824693679495,,0.0008536824676540989,,,,,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,,-0.0014581532832601066,,-0.0010970218626396128,-0.0012758841228525932,,-0.0003056805711001005,,-0.0010970218626396128,-0.0003798748844739113,0.002667757711419059,0.0009390507144195088,,,-0.000586906696512193,0.0010970218626396128,5.614869978225317e-05
804,2026-02-28,LNT,US0188021085,01155401,-0.0011856700939640262,,,,,,-0.0003999364201105233,,,,,-0.0005359878506960666,,-0.0017011788304701245,0.001268987451918255,,,,,,,,,,,,,,,,,,0.0011396246534217337,,,,,,,,,,,,-0.0013973968964576021,,0.005216948413441716,,,,-1.3212767371381805e-05
805,2026-02-28,LOGN,CH0025751329,10269601W,,,,,,,0.001173813393024386,0.0009543198317271431,,,0.002497475304307204,0.0015650845240325147,,,,,0.001282856167239766,0.0018485250283848597,0.002497475304307204,0.0014858397380055517,-0.0008505894152350623,0.0012355930452888273,-0.0007476518426906916,,,,,,,,,,,,,,,,,0.0014858397380055517,0.0012039111723327034,,,-0.0003798748844739113,,-0.0009390507144195088,,,,,0.0002299384727512652
806,2026-02-28,LONN,CH0013841017,23139701W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,,,-0.0018781014288390175,0.0009504561886837133,,-0.0008475186953244664,-0.0005359878506960666,,,,,,-0.0006293905592624053,-0.0008475186953244664,-0.0014858397380055517,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,,-0.0005576310655697796,,,,,,,,-0.0003595140560564735,,,,-0.0010970218626396128,-0.0012758841228525932,-0.0014953036853813833,-0.0003056805711001005,,-0.0010970218626396128,,,,,,-0.000586906696512193,,-0.0003118199901715959
807,2026-02-28,LOTB,BE0003604155,21188501W,,,,,,-0.0010527474376900321,,0.0009543198317271431,0.0009504561886837133,0.0018631958619434695,,0.0015650845240325147,,-0.0017011788304701245,,,,0.0018485250283848597,,,,,,-0.002524329877471798,-0.0008536824676540989,,,-0.001956355655040643,,,,,-0.00039257973010849026,-0.0003595140560564735,,,,,-0.0012758841228525932,,-0.0003056805711001005,,,,,-0.0009390507144195088,,-0.0014228041127568314,-0.000586906696512193,-0.0011073711254947036,-0.00035006149794767147
808,2026-02-28,LOW,US5486611073,00682901,-0.0011856700939640262,,,,-0.002637782905672777,-0.0010527474376900321,-0.0003999364201105233,0.0009543198317271431,,,0.002497475304307204,0.0015650845240325147,,,0.001268987451918255,0.001924284250859649,-0.001282856167239766,0.0018485250283848597,,,-0.0008505894152350623,0.0012355930452888273,-0.0007476518426906916,,,-0.0005576310655697796,,,-0.005335515422838118,-0.004268412338270494,,-0.004118643484296091,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,-0.0013973968964576021,,,,,,-8.833667962109406e-05
809,2026-02-28,LPLA,US50212V1008,17851901,0.0022792493068434674,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,0.002637782905672777,0.0010387729141808724,-0.0003999364201105233,,,,,,,-0.0017011788304701245,,,,,,,,-0.0006310824693679495,,,-0.0008536824676540989,-0.0005576310655697796,-0.0016889401338480374,,,,,,-0.00039257973010849026,-0.0003595140560564735,0.0009947571127325303,,,-0.0010970218626396128,,-0.0014953036853813833,,0.001349210796579754,-0.0010970218626396128,,-0.0013973968964576021,-0.0009390507144195088,-0.0027947937929152043,,-0.000586906696512193,-0.0011073711254947036,-0.00013704808377402477
810,2026-02-28,LR,FR0010307819,27703901W,,-0.0005240238361716008,,,,,,,,,,,,0.0005796609348268573,,,,,,,,,,0.0008536824676540989,,,,,,,,,,,,,,,,,-0.0003056805711001005,-0.0006844392962241317,,-0.0003798748844739113,,,,,,,-3.028940196412714e-06
811,2026-02-28,LRCX,US5128073062,00656501,,,0.0010341968220479172,0.0010341968220479172,,,-0.0003999364201105233,0.0009543198317271431,0.0009504561886837133,0.0018631958619434695,0.002497475304307204,0.0015650845240325147,0.0027947937929152043,,,0.001924284250859649,0.001282856167239766,0.0018485250283848597,0.002497475304307204,0.0014858397380055517,0.002497475304307204,0.0012355930452888273,0.0021940437252792257,,,,,,,-0.004268412338270494,,-0.004118643484296091,,,,0.001449152337067143,,,0.001268987451918255,0.0014858397380055517,-0.0003056805711001005,,,0.0014764948339929384,,,,,,,0.0004504557120032344
812,2026-02-28,LSEG,GB00B0SWJX34,24670601W,,-0.0005240238361716008,-0.0010387729141808724,,,,-0.0003999364201105233,,,,,,,0.0005796609348268573,,,,,,,,,,,,-0.0005576310655697796,,,,,,,-0.00039257973010849026,-0.0003595140560564735,,,,,,,,-0.0006844392962241317,,,,0.0009390507144195088,,0.0014228041127568314,,0.0010970218626396128,2.8615494003519697e-05
813,2026-02-28,LUG,CA5503711080,06574401C,,,,0.0010341968220479172,,,,0.0009543198317271431,0.0009504561886837133,,0.002497475304307204,0.0015650845240325147,0.0027947937929152043,,,,,0.0018485250283848597,0.002497475304307204,,0.002497475304307204,0.0012355930452888273,0.0021940437252792257,,,0.0017651329218411817,0.0016889401338480374,-0.001956355655040643,0.005216948413441716,0.003848568501719298,,0.004118643484296091,,,,0.001449152337067143,,,-0.0012758841228525932,,-0.0003056805711001005,,,-0.0003798748844739113,,-0.0009390507144195088,,,,,0.00038639359479771386
814,2026-02-28,LUMI,IL0006046119,00201805W,,-0.0005240238361716008,,,,,,,,,,,,0.0005796609348268573,0.001268987451918255,,,,,,,-0.0006310824693679495,,,0.0016889401338480374,-0.0005576310655697796,0.0016889401338480374,,,,,,,-0.0003595140560564735,-0.0005037825721134703,,,,,,,-0.0006844392962241317,,,,,,,,,0.00013852238673059517
815,2026-02-28,LUN,CA5503721063,10829701C,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,0.0010387729141808724,0.001173813393024386,0.0009543198317271431,,,-0.0008475186953244664,,,,,,,-0.0006293905592624053,-0.0008475186953244664,,0.002497475304307204,,,,,-0.0005576310655697796,0.0016889401338480374,0.001956355655040643,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,0.001268987451918255,0.0014858397380055517,-0.0003056805711001005,,0.0010919194353715218,0.0014764948339929384,,,,,0.0011621914782419663,,0.000407502453755425
816,2026-02-28,LUND B,SE0000108847,10156302W,,,,,,,,,,,,,,-0.0017011788304701245,0.001268987451918255,,,,,,,-0.0006310824693679495,,,-0.0008536824676540989,-0.0005576310655697796,,,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,,,,-0.0006844392962241317,,,,-0.0009390507144195088,,-0.0014228041127568314,,-0.0011073711254947036,-0.0001470558882479416
817,2026-02-28,LVS,US5178341070,16184401,,,,0.0010341968220479172,0.002637782905672777,0.0010387729141808724,,,,,,,,,,-0.001924284250859649,0.001282856167239766,-0.0006293905592624053,-0.0008475186953244664,,0.002497475304307204,,0.0021940437252792257,,0.0016889401338480374,-0.0005576310655697796,0.0016889401338480374,,,,,,,-0.0003595140560564735,,-0.0014581532832601066,0.0023243829564839327,,-0.0012758841228525932,-0.0014953036853813833,-0.0003056805711001005,,,-0.0003798748844739113,0.002667757711419059,,,,-0.000586906696512193,0.0010970218626396128,0.0002652430146469001
818,2026-02-28,LYB,NL0009434992,29452401,-0.0011856700939640262,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,-0.0010527474376900321,-0.0003999364201105233,,,,-0.0008475186953244664,-0.0005359878506960666,,,,-0.001924284250859649,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,,-0.0007476518426906916,,,-0.0005576310655697796,0.0016889401338480374,0.001956355655040643,,-0.004268412338270494,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,-0.0014581532832601066,,-0.0010970218626396128,-0.0012758841228525932,,-0.0003056805711001005,,-0.0010970218626396128,0.0014764948339929384,-0.0013973968964576021,,,,-0.000586906696512193,,-0.00021332045018126856
819,2026-02-28,LYC,AU000000LYC6,21265801W,,-0.0005240238361716008,,-0.0010387729141808724,,0.0010387729141808724,-0.0003999364201105233,-0.0018781014288390175,-0.0019401874264865884,-0.001893247408103848,-0.0008475186953244664,-0.0005359878506960666,,,,,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,-0.0008536824676540989,-0.0005576310655697796,-0.0016889401338480374,0.001956355655040643,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,0.001268987451918255,-0.0014953036853813833,-0.0003056805711001005,,,,,-0.0009390507144195088,,,-0.000586906696512193,,-0.00019207067656725951
820,2026-02-28,LYV,US5380341090,16574601,-0.0011856700939640262,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,-0.002637782905672777,-0.0010527474376900321,-0.0003999364201105233,,,,,-0.0005359878506960666,-0.0028629594951814293,,0.001268987451918255,0.001924284250859649,,,,,,,-0.0007476518426906916,,0.0016889401338480374,,0.0016889401338480374,0.001956355655040643,,,,,,-0.0003595140560564735,,,,,,,-0.0003056805711001005,,,,-0.0013973968964576021,,0.005216948413441716,,,,-1.6057742319539055e-05
821,2026-02-28,MA,US57636Q1040,16022501,,,,,,,-0.0003999364201105233,,,,,,,-0.0017011788304701245,,,,,,,,,,,,-0.0005576310655697796,0.0016889401338480374,,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,,,,-0.0006844392962241317,,,,,-0.0027947937929152043,,,,-8.344959187940758e-05
822,2026-02-28,MAA,US59522J1034,02964901,,,,,,,,0.0009543198317271431,,,,,,,,0.001924284250859649,,,,,,,,,,,,,,,,,,,-0.0005037825721134703,-0.0014581532832601066,,-0.0010970218626396128,,,-0.0003056805711001005,,,-0.0003798748844739113,,-0.0009390507144195088,-0.0027947937929152043,,,,-8.624910099827887e-05
823,2026-02-28,MAERSK A,DK0010244425,10329203W,,,,,,,,,,,,,,-0.0017011788304701245,,,-0.001282856167239766,,,,,,,-0.002524329877471798,,,,,,,0.0016302963792005358,,0.0011396246534217337,0.0010671030845676235,0.0009947571127325303,0.001449152337067143,,0.0010919194353715218,0.001268987451918255,,-0.0003056805711001005,-0.0006844392962241317,0.0010919194353715218,0.0014764948339929384,,0.0009390507144195088,,,0.0011621914782419663,-0.0011073711254947036,7.402540897587729e-05
824,2026-02-28,MAERSK B,DK0010244508,10329204W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,-0.0010527474376900321,0.001173813393024386,,,,,,,-0.0017011788304701245,,,-0.001282856167239766,,,,,,,-0.002524329877471798,,,,,,,0.0016302963792005358,,0.0011396246534217337,0.0010671030845676235,0.0009947571127325303,0.001449152337067143,,0.0010919194353715218,0.001268987451918255,,-0.0003056805711001005,-0.0006844392962241317,0.0010919194353715218,0.0014764948339929384,,0.0009390507144195088,,,0.0011621914782419663,-0.0011073711254947036,0.00014275619137653448
825,2026-02-28,MAP,ES0124244E34,01628101W,,,,,,0.0010387729141808724,0.001173813393024386,,,,,,,0.0005796609348268573,0.001268987451918255,,,,,,,-0.0006310824693679495,,,-0.0008536824676540989,-0.0005576310655697796,,,,,,,,0.0010671030845676235,,,,,,,,0.001349210796579754,,,,,,-0.0014228041127568314,-0.000586906696512193,,0.0001102420962145829
826,2026-02-28,MAR,US5719032022,02893002,,,,,,,-0.0003999364201105233,,,,,,,,,,-0.001282856167239766,,,,,,,,0.0016889401338480374,-0.0005576310655697796,,-0.001956355655040643,-0.005335515422838118,,,,-0.00039257973010849026,-0.0003595140560564735,,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,-0.0013973968964576021,,,,-0.000586906696512193,,-0.0001944973568738211
827,2026-02-28,MAS,US5745991068,00708501,,,,,,,-0.0003999364201105233,,,,,,,,,,-0.001282856167239766,,,0.0014858397380055517,,-0.0006310824693679495,,0.0008536824676540989,,,,,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,-0.0014581532832601066,,-0.0010970218626396128,-0.0012758841228525932,,-0.0003056805711001005,-0.0006844392962241317,,-0.0003798748844739113,-0.0013973968964576021,-0.0009390507144195088,,,,,-0.0001586210384520616
828,2026-02-28,MBG,DE0007100000,01782801W,,-0.0005240238361716008,,,,,0.001173813393024386,,-0.0019401874264865884,-0.001893247408103848,-0.0008475186953244664,-0.0005359878506960666,,,,,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,,-0.0007476518426906916,,,-0.0005576310655697796,,0.001956355655040643,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,0.0023243829564839327,0.0010919194353715218,,,0.0012039111723327034,,0.0010919194353715218,0.0014764948339929384,,0.0009390507144195088,,0.0014228041127568314,0.0011621914782419663,,0.00023840286433744312
829,2026-02-28,MC,FR0000121014,01444702W,,-0.0005240238361716008,,,,,-0.0003999364201105233,0.0009543198317271431,0.0009504561886837133,,-0.0008475186953244664,-0.0005359878506960666,,,,,,,-0.0008475186953244664,,,,0.0021940437252792257,,-0.0008536824676540989,0.0017651329218411817,,,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,,0.0009390507144195088,,,,,-1.0112607075208407e-05
830,2026-02-28,MCD,US5801351017,00715401,-0.0011856700939640262,-0.0005240238361716008,,,-0.002637782905672777,,-0.0003999364201105233,,,,0.002497475304307204,0.0015650845240325147,0.0027947937929152043,,,,-0.001282856167239766,,0.002497475304307204,,0.002497475304307204,,0.0021940437252792257,,,0.0017651329218411817,,,-0.005335515422838118,,,0.004118643484296091,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,,0.0009390507144195088,,-0.0014228041127568314,-0.000586906696512193,,0.00017222469345886177
831,2026-02-28,MCHP,US5950171042,02796501,,,,,,,-0.0003999364201105233,-0.0018781014288390175,,,-0.0008475186953244664,-0.0005359878506960666,,,,-0.001924284250859649,-0.001282856167239766,-0.0006293905592624053,-0.0008475186953244664,-0.0014858397380055517,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,,,,,,,-0.0008237286968592181,0.004118643484296091,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,-0.0014581532832601066,,-0.0010970218626396128,-0.0012758841228525932,-0.0014953036853813833,-0.0003056805711001005,,-0.0010970218626396128,-0.0003798748844739113,,,,,,,-0.00025620420915916406
832,2026-02-28,MCK,US58155Q1031,00717101,,,,,,,,0.0009543198317271431,0.0009504561886837133,,-0.0008475186953244664,-0.0005359878506960666,,,,0.001924284250859649,-0.001282856167239766,0.0018485250283848597,-0.0008475186953244664,0.0014858397380055517,-0.0008505894152350623,0.0012355930452888273,-0.0007476518426906916,,,-0.0005576310655697796,0.0016889401338480374,,,,,,,,0.0009947571127325303,,0.0023243829564839327,,,,0.0012039111723327034,0.001349210796579754,0.0010919194353715218,-0.0003798748844739113,,,,0.0014228041127568314,0.0011621914782419663,,0.0002450825170317511
833,2026-02-28,MCO,US6153691059,13966501,-0.0011856700939640262,-0.0005240238361716008,,,-0.002637782905672777,,-0.0003999364201105233,,,,,,,-0.0017011788304701245,,,,,,,,,,,,-0.0005576310655697796,,,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,,0.0014858397380055517,,-0.0006844392962241317,,,,-0.0009390507144195088,-0.0027947937929152043,,-0.000586906696512193,,-0.00023237503946440228
834,2026-02-28,MDB,US60937P1066,03252601,0.0022792493068434674,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,0.002637782905672777,0.0010387729141808724,0.001173813393024386,,-0.0019401874264865884,-0.001893247408103848,-0.0008475186953244664,-0.0005359878506960666,,,,-0.001924284250859649,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,,,,,0.005216948413441716,,-0.0008237286968592181,0.004118643484296091,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,0.001449152337067143,,,0.001268987451918255,-0.0014953036853813833,-0.0003056805711001005,,,0.0014764948339929384,,-0.0009390507144195088,,,,-0.0011073711254947036,0.0001459837773551289
835,2026-02-28,MDLZ,US6092071058,14295301,,,,,,-0.0010527474376900321,,-0.0018781014288390175,,,,-0.0005359878506960666,,0.0005796609348268573,,-0.001924284250859649,,-0.0006293905592624053,,-0.0014858397380055517,,-0.0006310824693679495,,0.0008536824676540989,0.0016889401338480374,,,-0.001956355655040643,,-0.004268412338270494,,-0.004118643484296091,-0.00039257973010849026,-0.0003595140560564735,,-0.0014581532832601066,,-0.0010970218626396128,-0.0012758841228525932,-0.0014953036853813833,-0.0003056805711001005,,-0.0010970218626396128,,,0.0009390507144195088,-0.0027947937929152043,,-0.000586906696512193,,-0.00033997002540864214
836,2026-02-28,MDT,IE00BTN1Y115,00722801,,,,,-0.002637782905672777,-0.0010527474376900321,,,0.0009504561886837133,,-0.0008475186953244664,-0.0005359878506960666,,,,-0.001924284250859649,,-0.0006293905592624053,-0.0008475186953244664,-0.0014858397380055517,,-0.0006310824693679495,-0.0007476518426906916,,-0.0008536824676540989,-0.0005576310655697796,,,,,,,-0.00039257973010849026,-0.0003595140560564735,,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,,0.0009390507144195088,,,-0.000586906696512193,,-0.0002509870690196959
837,2026-02-28,MEL,NZMELE0002S7,27004501W,,,,,,0.0010387729141808724,-0.0003999364201105233,,,,,-0.0005359878506960666,,0.0005796609348268573,0.001268987451918255,,-0.001282856167239766,-0.0006293905592624053,,,,,,0.0008536824676540989,,,,,,,-0.0008237286968592181,,-0.00039257973010849026,,-0.0005037825721134703,,,,,,,,,,,-0.0009390507144195088,,-0.0014228041127568314,,-0.0011073711254947036,8.637614214744038e-06
